Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
0.7707651086632926,0.25,0.2981325447496805,0.9333333333333333,0.609443018288749,0.5,1.0,0.0,0.3333333333333333,0.1798133022170362
0.32420363203334324,0.25,0.2719049886844018,0.5333333333333333,0.4899023083348613,0.5833333333333334,0.5,0.0,0.3333333333333333,0.3292882147024504
0.5004230694811905,0.5,0.18122244952988167,0.4,0.4107744364987199,0.0,0.5,1.0,1.0,0.24224037339556595
0.2557308722834177,0.5,0.3444793277310433,0.9333333333333333,0.38730653518869396,1.0,0.5,1.0,0.6666666666666666,0.1381563593932322
0.5004230694811905,0.5,0.37489295533200867,0.8666666666666667,0.024182676962152552,0.0,0.5,1.0,1.0,0.031096849474912484
0.5004230694811905,0.25,0.08063850164347404,0.8666666666666667,0.23909245563637105,0.0,0.5,1.0,1.0,0.1881563593932322
0.5236677582613872,0.25,0.3121630015209798,0.26666666666666666,0.8461228938736426,0.5,1.0,0.0,0.3333333333333333,0.2981330221703617
0.31229532598987797,0.25,0.08166616699800142,0.6666666666666666,0.4020061256782728,0.08333333333333333,0.0,1.0,0.3333333333333333,0.1855309218203034
0.5385531408157189,0.25,0.3587746517300471,0.8666666666666667,0.6860131477972686,0.5833333333333334,0.5,0.0,0.3333333333333333,0.21855309218203034
1.0,0.25,0.21042854993676618,0.2,0.9704556567446978,1.0,0.5,1.0,0.6666666666666666,0.590198366394399
0.4522179220005954,0.5,0.1287424859226022,0.2,0.40413941690605704,0.08333333333333333,0.0,1.0,0.3333333333333333,0.02981330221703617
0.11104495385531409,0.0,0.272537737550549,0.26666666666666666,0.6231375085739123,0.5416666666666666,0.5,1.0,0.0,0.028471411901983663
0.8958023221196785,0.25,0.0,0.5333333333333333,0.5178829737383616,0.7083333333333334,0.5,0.5,0.3333333333333333,0.20991831971995334
0.32420363203334324,0.25,0.07880721791393593,0.2,0.9929294935789038,0.7083333333333334,0.5,0.5,0.3333333333333333,0.5066511085180864
0.6725215838047037,0.5,0.3703899932101661,0.0,0.1244999966043912,0.5,1.0,0.0,0.3333333333333333,0.22287047841306887
0.5004230694811905,0.5,0.7777160045227557,0.26666666666666666,0.7028460295146317,0.0,1.0,0.0,0.0,0.06546091015169195
0.16880023816612086,0.25,0.20639945288625922,0.5333333333333333,0.47789458672045315,0.5,1.0,0.0,0.3333333333333333,0.2717619603267211
0.33581423042572195,0.25,0.48662685123708094,0.3333333333333333,0.4678529226004931,0.08333333333333333,0.0,1.0,0.3333333333333333,0.07164527421236873
0.31795177136052394,0.5,0.08738648910627098,0.2,0.36400586761200415,0.08333333333333333,0.0,1.0,0.3333333333333333,0.06814469078179697
0.3774933015778505,0.25,0.1980614307310322,0.4,0.7007237740154433,0.9166666666666666,0.5,0.5,0.3333333333333333,0.2705950991831972
0.4522179220005954,0.25,0.08757858027195073,0.6,0.5101087273937345,0.9166666666666666,0.5,0.5,0.3333333333333333,0.4190198366394399
0.19946412622804408,0.25,0.030613222018531398,0.8666666666666667,0.9242456655053685,1.0,0.5,1.0,0.6666666666666666,0.545507584597433
0.27627270020839534,0.25,0.14664636249352403,0.6,0.3177958763726748,0.7083333333333334,0.5,0.5,0.3333333333333333,0.1826137689614936
0.2268532301280143,0.25,0.21912357036101981,0.4666666666666667,0.02869544105562688,0.5833333333333334,0.5,0.0,0.3333333333333333,0.06691948658109685
0.6278654361417088,0.25,0.5282767538403645,0.8666666666666667,0.6927933296660759,0.5,1.0,0.0,0.3333333333333333,0.4273628938156359
0.5004230694811905,0.25,0.18600444796669607,0.2,0.6313472417469729,0.0,1.0,0.0,0.0,0.07526254375729288
0.32420363203334324,0.25,0.0,0.4,0.9152201373184199,1.0,0.5,1.0,0.6666666666666666,0.276196032672112
0.20333432569217028,0.5,0.1220226417446805,0.6666666666666666,0.23795322888440668,0.7083333333333334,0.5,0.5,0.3333333333333333,0.09019836639439907
0.5004230694811905,0.25,0.036816100058884686,0.4,0.029689505531446725,0.0,0.5,1.0,1.0,0.03955659276546091
0.5004230694811905,0.5,0.4576435218914743,0.3333333333333333,0.08395303193909637,0.0,1.0,0.0,0.0,0.01003500583430572
0.5004230694811905,0.25,0.07922118182136981,0.8666666666666667,0.9530862688371399,0.0,0.5,1.0,1.0,0.21995332555425906
0.7826734147067579,0.0,0.5940121893981073,0.8666666666666667,0.6542344939524208,0.5416666666666666,0.5,1.0,0.0,0.013243873978996502
0.8809169395653469,0.25,0.10074033770260926,0.6666666666666666,0.5996806429924821,0.7916666666666666,1.0,0.5,0.3333333333333333,0.4234539089848308
0.5415302173265852,0.5,0.2404038706937805,0.26666666666666666,0.6567701648228511,0.7083333333333334,0.5,0.5,0.3333333333333333,0.09509918319719955
0.7767192616850254,0.25,0.12698509582547932,0.9333333333333333,0.5669079246718144,0.7083333333333334,0.5,0.5,0.3333333333333333,0.1988331388564761
0.2435248585888657,0.25,0.4367435944062624,0.5333333333333333,0.27398742945622717,0.5,1.0,0.0,0.3333333333333333,0.17473745624270715
0.657636201250372,0.5,0.32064243134984344,0.8666666666666667,0.5895048523249734,0.5,1.0,0.0,0.3333333333333333,0.2981330221703617
0.6725215838047037,0.5,0.370081763033249,0.0,0.11855768120666356,0.08333333333333333,0.0,1.0,0.3333333333333333,0.04959159859976663
0.8154212563262875,0.25,0.0,1.0,0.5664834735719768,0.7083333333333334,0.5,0.5,0.3333333333333333,0.400583430571762
0.19648704971717776,0.25,0.034485914027082135,0.2,0.6720283329598163,0.9166666666666666,0.5,0.5,0.3333333333333333,0.197316219369895
0.19470080381065794,0.75,0.5674856421438267,0.6,0.9468646646157189,0.5833333333333334,0.5,0.0,0.3333333333333333,0.48611435239206535
0.22834176838344747,0.5,0.07370989105339164,0.3333333333333333,0.3511382080693247,0.5,1.0,0.0,0.3333333333333333,0.19778296382730462
0.49389699315272395,0.25,0.10119285017563882,0.8666666666666667,0.598697614245258,0.5833333333333334,0.5,0.0,0.3333333333333333,0.1028588098016336
0.5004230694811905,0.25,0.3462956110471108,0.0,0.24911204829913958,0.0,1.0,0.0,0.0,0.053442240373395566
0.8600774039892825,0.25,0.34275155172669375,0.3333333333333333,0.3127024631746226,0.9166666666666666,0.5,0.5,0.3333333333333333,0.13623103850641774
0.08038106579339091,0.25,0.0,0.2,0.811786497701173,0.7083333333333334,0.5,0.5,0.3333333333333333,0.4619603267211202
0.19083060434653168,0.25,0.18073653175117355,0.8666666666666667,0.29957758626544156,0.5,1.0,0.0,0.3333333333333333,0.14585764294049008
0.43137838642453114,1.0,0.04289721469423694,0.3333333333333333,0.6326205950464858,0.5,1.0,0.0,0.3333333333333333,0.1221703617269545
0.7261089610002976,0.75,0.13773505108916706,0.8666666666666667,0.664968862267316,1.0,0.5,1.0,0.6666666666666666,0.4084014002333723
0.5004230694811905,0.25,0.8935013610667489,0.6,0.6932288164945093,0.0,1.0,0.0,0.0,0.04819136522753793
0.5004230694811905,0.5,0.09556306040445425,0.0,0.5945982655230256,0.0,0.5,1.0,1.0,0.2680280046674446
0.6516820482286394,0.5,0.38490360580828187,0.4,0.6184795822042934,0.9166666666666666,0.5,0.5,0.3333333333333333,0.2143523920653442
0.08931229532598987,0.25,0.07735870356572679,0.4,0.5505215655114808,0.7916666666666666,1.0,0.5,0.3333333333333333,0.23512252042007006
0.5004230694811905,0.5,0.11893652135624638,0.13333333333333333,0.5291759197006431,0.0,0.5,1.0,1.0,0.28500583430571763
0.10419767788032151,0.5,0.3749060829776587,0.8666666666666667,0.2731495629851476,0.5,1.0,0.0,0.3333333333333333,0.05507584597432906
0.9702292348913367,0.25,0.1206610786360652,0.6666666666666666,0.36498889635922827,0.5833333333333334,0.5,0.0,0.3333333333333333,0.13057176196032672
0.964275081869604,0.25,0.1230886333687858,0.4,0.38575389306548774,0.5416666666666666,0.5,1.0,0.0,0.029463243873978997
0.25841024114319733,0.25,0.3205755567903169,0.26666666666666666,0.03660381394780272,0.5833333333333334,0.5,0.0,0.3333333333333333,0.05758459743290549
0.8958023221196785,0.25,0.10344437082352222,0.9333333333333333,0.10132241984665431,0.7083333333333334,0.5,0.5,0.3333333333333333,0.11814469078179697
0.901756475141411,0.25,0.1620405566112011,0.4,0.11291672608982065,0.7916666666666666,1.0,0.5,0.3333333333333333,0.051633605600933496
0.31229532598987797,0.25,0.07423683919570158,0.5333333333333333,0.3533945901160619,0.7916666666666666,1.0,0.5,0.3333333333333333,0.10875145857642941
0.5004230694811905,0.25,0.029582407977944626,0.3333333333333333,0.3767062934213475,0.0,1.0,0.0,0.0,0.03978996499416569
0.4522179220005954,0.25,0.4000833847588271,0.3333333333333333,0.9115342039674293,0.5833333333333334,0.5,0.0,0.3333333333333333,0.10501750291715287
0.24977671926168502,0.5,0.22720812024331438,0.4,0.6628466067681276,0.7916666666666666,1.0,0.5,0.3333333333333333,0.32613768961493583
0.5004230694811905,0.25,0.08666426761556167,0.6,0.5037419608961691,0.0,0.5,1.0,1.0,0.379463243873979
0.24977671926168502,0.5,0.22725109036805724,0.4,0.6645444111674783,0.5,1.0,0.0,0.3333333333333333,0.11225204200700116
0.520690681750521,0.25,0.1939611441421339,0.3333333333333333,0.5084109229943836,0.7083333333333334,0.5,0.5,0.3333333333333333,0.15530921820303384
0.5004230694811905,0.5,0.13946130147290176,0.8666666666666667,0.6249804752494075,0.0,0.5,1.0,1.0,0.2472578763127188
0.22357844596606136,0.5,0.3528027301166657,0.8666666666666667,0.627393055300885,0.5833333333333334,0.5,0.0,0.3333333333333333,0.33850641773628937
0.7261089610002976,0.5,0.07561964223203861,0.9333333333333333,0.03180072530203942,0.08333333333333333,0.0,1.0,0.3333333333333333,0.055600933488914824
0.9047335516522774,0.25,0.1036201186641722,0.8666666666666667,0.7674084374087431,1.0,0.5,1.0,0.6666666666666666,0.27625437572928824
0.7469484965763621,0.5,0.14242049083521022,0.2,0.46644544275343125,0.08333333333333333,0.0,1.0,0.3333333333333333,0.194049008168028
0.3539743971420065,0.5,0.35499365226108487,0.0,0.5595581294270251,0.08333333333333333,0.0,1.0,0.3333333333333333,0.1543173862310385
0.12384638285203929,0.5,0.0,0.0,0.38209003117168877,0.7083333333333334,0.5,0.5,0.3333333333333333,0.21884480746791135
0.5004230694811905,0.75,0.8495181633325654,0.9333333333333333,0.8237831835869854,0.0,1.0,0.0,0.0,0.05659276546091017
0.5713009824352485,0.25,0.10936295661840227,0.9333333333333333,0.04297058044536806,0.08333333333333333,0.0,1.0,0.3333333333333333,0.06826137689614938
0.520690681750521,0.25,0.24302212495820683,0.26666666666666666,0.8541653933133672,0.5,1.0,0.0,0.3333333333333333,0.05834305717619604
0.2581125334921108,0.75,0.016765020575414884,0.3333333333333333,0.30183396831217874,0.9166666666666666,0.5,0.5,0.3333333333333333,0.23652275379229873
0.5004230694811905,0.5,0.1967939201539745,0.6666666666666666,0.6182002933806003,0.0,1.0,0.0,0.0,0.012543757292882148
0.5004230694811905,0.25,0.21814528517393847,0.8666666666666667,0.38378783557103957,0.0,0.5,1.0,1.0,0.3561260210035006
0.2706162548377493,0.5,0.0,0.06666666666666667,0.602361476139057,0.7083333333333334,0.5,0.5,0.3333333333333333,0.27327887981330223
0.1753498064900268,0.25,0.09950846148170928,0.3333333333333333,0.8820119321693186,0.5833333333333334,0.5,0.0,0.3333333333333333,0.5177946324387398
0.7320631140220304,0.5,0.4895386275994429,0.3333333333333333,0.6840360545742247,0.9166666666666666,0.5,0.5,0.3333333333333333,0.4215285880980163
0.1744566835367669,0.25,0.21045235997187106,0.8666666666666667,0.3299377245346318,0.7916666666666666,1.0,0.5,0.3333333333333333,0.21983663943990664
0.41947008038106576,0.25,0.12539171755733047,0.9333333333333333,0.46275950940244087,0.9166666666666666,0.5,0.5,0.3333333333333333,0.2207701283547258
0.42244715689193213,0.25,0.12205328205331652,0.8666666666666667,0.8309878165556303,1.0,0.5,1.0,0.6666666666666666,0.0971411901983664
0.502828222685323,0.25,0.10751612434822655,0.6,0.06881795462108402,0.9166666666666666,0.5,0.5,0.3333333333333333,0.05670945157526255
0.4819886871092587,0.0,0.19189885526320902,0.9333333333333333,0.54231183233842,0.7083333333333334,0.5,0.5,0.3333333333333333,0.17987164527421237
0.9345043167609407,0.5,0.5235795384956835,0.2,0.2598574523426305,0.5416666666666666,0.5,1.0,0.0,0.013418903150525088
0.240845489729086,0.5,0.12240876992748288,0.2,0.6742957507351494,0.7916666666666666,1.0,0.5,0.3333333333333333,0.2631271878646441
0.4790116105983923,0.25,0.14938905685061696,0.06666666666666667,0.1334024339723869,0.9166666666666666,0.5,0.5,0.3333333333333333,0.07304550758459744
0.7826734147067579,0.25,0.03535712561723839,0.3333333333333333,0.2705918206575257,0.7916666666666666,1.0,0.5,0.3333333333333333,0.07322053675612601
0.5713009824352485,0.25,0.5588074096366382,0.9333333333333333,0.21705410563059852,0.5,1.0,0.0,0.3333333333333333,0.09673278879813303
0.8749627865436141,0.25,0.31166973274793186,0.26666666666666666,0.09128075572669425,0.9166666666666666,0.5,0.5,0.3333333333333333,0.07841306884480746
0.2575171181899375,0.25,0.2640419522160519,0.4666666666666667,0.5113710449646518,0.08333333333333333,0.0,1.0,0.3333333333333333,0.06388564760793466
0.9493896993152723,0.25,0.09998797835316703,0.6,0.03816749179960477,0.7083333333333334,0.5,0.5,0.3333333333333333,0.059043173862310394
0.5004230694811905,0.25,0.10295628794250442,0.2,0.6337377503412587,0.0,0.5,1.0,1.0,0.6953325554259043
0.5325989877939863,0.25,0.2212884381941003,0.6,0.5475504078126168,0.5,1.0,0.0,0.3333333333333333,0.12310385064177362
0.5004230694811905,0.25,0.43953249588353455,0.5333333333333333,0.8198289971408975,0.0,0.5,1.0,1.0,0.6084014002333723
0.2581125334921108,0.25,0.027903375704497187,0.3333333333333333,0.2988628106133148,0.5416666666666666,0.5,1.0,0.0,0.005950991831971995
0.19648704971717776,0.25,0.03443163725694412,0.2,0.6673593708616018,1.0,0.5,1.0,0.6666666666666666,0.08051341890315053
0.15957130098243527,0.25,0.234036986914755,0.6,0.35976135661362724,0.5,1.0,0.0,0.3333333333333333,0.16966161026837806
0.5004230694811905,0.25,0.18257773658243465,1.0,0.5694546312708405,0.0,0.5,1.0,1.0,0.4582263710618436
0.14081571896397738,0.25,0.1173359443513041,0.26666666666666666,0.12434379859965093,0.7083333333333334,0.5,0.5,0.3333333333333333,0.11225204200700116
0.2825245608812147,0.25,0.13157969567419378,0.4,0.2526638551025813,0.9166666666666666,0.5,0.5,0.3333333333333333,0.043990665110851805
0.8303066388806192,0.25,0.17301471111195182,0.7333333333333333,0.4280096978587291,0.5416666666666666,0.5,1.0,0.0,0.020186697782963826
0.2063114022030366,0.25,0.060497115164087886,0.6,0.5233787665790599,0.7916666666666666,1.0,0.5,0.3333333333333333,0.11995332555425904
0.27627270020839534,0.25,0.14717737286717172,0.6,0.31355136537429795,0.9166666666666666,0.5,0.5,0.3333333333333333,0.1455075845974329
0.4909199166418577,0.25,0.2777843163935201,0.7333333333333333,0.31538329632119744,0.7083333333333334,0.5,0.5,0.3333333333333333,0.18494749124854146
0.7171777314676987,0.25,0.08411339036056499,0.6,0.6211604153508683,0.5833333333333334,0.5,0.0,0.3333333333333333,0.23162193698949826
0.5623697529026496,0.5,0.0,0.3333333333333333,0.09241998247865857,0.7916666666666666,1.0,0.5,0.3333333333333333,0.07642940490081682
0.8362607919023519,0.25,0.11984479852349646,0.3333333333333333,0.9129527195430869,0.5833333333333334,0.5,0.0,0.3333333333333333,0.6429404900816803
0.6814528133373027,0.25,0.18525639750581677,1.0,0.830015823537002,0.7916666666666666,1.0,0.5,0.3333333333333333,0.5492415402567095
0.7767192616850254,0.25,0.25066618462333495,0.5333333333333333,0.5492482122119675,0.7916666666666666,1.0,0.5,0.3333333333333333,0.1371061843640607
0.9940458469782673,0.25,0.4730651071417474,0.8666666666666667,0.6237181576784901,0.7916666666666666,1.0,0.5,0.3333333333333333,0.04346557759626605
0.15957130098243527,0.25,0.23399273173632057,0.6,0.3661281231111926,0.7916666666666666,1.0,0.5,0.3333333333333333,0.16966161026837806
0.5980946710330455,0.25,0.4610942716971602,0.9333333333333333,0.08098187424023254,0.9166666666666666,0.5,0.5,0.3333333333333333,0.08774795799299884
0.5534385233700505,1.0,0.07917994134235393,0.3333333333333333,0.5527669118296221,1.0,0.5,1.0,0.6666666666666666,0.1543173862310385
0.5415302173265852,0.5,0.2229338154594931,0.3333333333333333,0.7060854403085929,1.0,0.5,1.0,0.6666666666666666,0.23967327887981332
0.5004230694811905,0.25,0.1269324908432007,0.9333333333333333,0.0,0.0,0.5,1.0,1.0,0.07584597432905485
0.16731169991068773,0.25,0.12960239086736336,0.4,0.8271787923856868,0.5,1.0,0.0,0.3333333333333333,0.27479579929988335
0.8213754093480202,0.25,0.04287924525861169,0.6,0.8161540995185027,1.0,0.5,1.0,0.6666666666666666,0.3116686114352392
0.054182792497767196,0.5,0.0,0.0,0.4298526645342244,1.0,0.5,1.0,0.6666666666666666,0.020070011668611436
0.8362607919023519,0.25,0.4656595589230431,0.13333333333333333,0.2909434019925433,0.9166666666666666,0.5,0.5,0.3333333333333333,0.1644690781796966
0.5534385233700505,0.25,0.09430611345596529,0.9333333333333333,0.465306216001467,0.9166666666666666,0.5,0.5,0.3333333333333333,0.14620770128354726
0.5623697529026496,0.5,0.18385639545703916,0.3333333333333333,0.5232446400315113,0.08333333333333333,0.0,1.0,0.3333333333333333,0.21365227537922987
0.5623697529026496,0.5,0.12766140557564942,0.8666666666666667,0.09963565117589934,0.08333333333333333,0.0,1.0,0.3333333333333333,0.11376896149358226
0.5004230694811905,0.25,0.23559550429508183,0.4,0.27894671610673083,0.0,0.5,1.0,1.0,0.15560093348891482
0.08038106579339091,0.25,0.1395842707576702,0.2,0.811786497701173,1.0,0.5,1.0,0.6666666666666666,0.28763127187864646
0.16165525454004165,0.25,0.21644305189557175,0.9333333333333333,0.3521322725451447,0.5,1.0,0.0,0.3333333333333333,0.22654609101516918
0.09526644834772256,0.5,0.28825359400588596,0.6666666666666666,0.7778745526285409,0.5,1.0,0.0,0.3333333333333333,0.23978996499416572
0.8898481690979457,0.5,0.2363306250451215,0.9333333333333333,0.8582647420355997,0.9166666666666666,0.5,0.5,0.3333333333333333,0.46808634772462077
0.6338195891634414,0.25,0.06494538637526635,0.2,0.7877489830151648,0.9166666666666666,0.5,0.5,0.3333333333333333,0.2458576429404901
0.4522179220005954,0.5,0.12937458921675268,0.2,0.3977726504084917,1.0,0.5,1.0,0.6666666666666666,0.1498249708284714
0.5004230694811905,0.25,0.07789047218195551,0.6,0.7110336912305008,0.0,0.5,1.0,1.0,0.4838973162193699
0.4790116105983923,0.25,0.1491539285668739,0.06666666666666667,0.13000682517368542,1.0,0.5,1.0,0.6666666666666666,0.051341890315052506
0.5921405180113128,0.25,0.05929422878002106,0.7333333333333333,0.5667737981242658,0.7916666666666666,1.0,0.5,0.3333333333333333,0.18290548424737454
0.7171777314676987,0.25,0.3743064562181537,0.4,0.6018028984916707,0.9166666666666666,0.5,0.5,0.3333333333333333,0.33208868144690784
0.43137838642453114,0.5,0.17471187116887277,0.6666666666666666,0.50996356511759,0.08333333333333333,0.0,1.0,0.3333333333333333,0.11627771295215869
0.5087823757070556,0.5,0.1344604571743555,0.4,0.6262427928203247,0.08333333333333333,0.0,1.0,0.3333333333333333,0.34492415402567095
0.7826734147067579,0.25,0.8887741997078433,0.4,0.3560864589912326,0.5416666666666666,0.5,1.0,0.0,0.02736289381563594
0.791604644239357,0.0,0.0,0.06666666666666667,0.7015726762151187,0.5416666666666666,0.5,1.0,0.0,0.048366394399066516
0.4611491515331944,0.5,0.19717359870711174,1.0,0.2605722279947572,0.7083333333333334,0.5,0.5,0.3333333333333333,0.08564760793465578
0.43137838642453114,0.25,0.2993761600274073,0.5333333333333333,0.2129547569083661,0.5416666666666666,0.5,1.0,0.0,0.01120186697782964
0.5004230694811905,0.5,0.5816654331166278,0.9333333333333333,0.04593070241563609,0.0,1.0,0.0,0.0,0.0008168028004667443
0.3896993152724025,0.25,0.5376915413636797,0.0,0.5355316504696127,0.7083333333333334,0.5,0.5,0.3333333333333333,0.2609101516919487
0.5004230694811905,0.5,0.18311844880693848,0.3333333333333333,0.5168778735339459,0.0,0.5,1.0,1.0,0.524970828471412
0.40160762131586786,0.25,0.022213316306148603,0.6666666666666666,0.7082076958077813,0.7083333333333334,0.5,0.5,0.3333333333333333,0.0837222870478413
0.5004230694811905,0.25,0.3912363077681422,0.5333333333333333,0.3678038560533518,0.0,1.0,0.0,0.0,0.01808634772462077
0.07115212860970528,0.5,0.2287141483570978,0.26666666666666666,0.3460447948712725,0.08333333333333333,0.0,1.0,0.3333333333333333,0.11750291715285881
0.5004230694811905,0.5,0.15037383429947648,0.0,0.8298706612608575,0.0,0.5,1.0,1.0,0.4124270711785298
0.4045846978267341,0.5,0.13753666559651942,0.8666666666666667,0.29164714191607416,1.0,0.5,1.0,0.6666666666666666,0.08576429404900816
0.5004230694811905,0.5,0.28671237917313114,0.4,0.5707279845703537,0.0,1.0,0.0,0.0,0.05472578763127188
0.5623697529026496,0.25,0.08802871143695472,0.5333333333333333,0.42080506489008423,0.5833333333333334,0.5,0.0,0.3333333333333333,0.06534422403733957
0.9047335516522774,0.5,0.054994271644783585,0.3333333333333333,0.6302080149950084,0.7083333333333334,0.5,0.5,0.3333333333333333,0.20186697782963828
0.1172968145281334,0.25,0.2753915555553011,0.6,0.2283470515928801,0.5833333333333334,0.5,0.0,0.3333333333333333,0.19276546091015168
0.34206609109854125,0.25,0.44580921883388813,0.6666666666666666,0.3084689879048415,0.5833333333333334,0.5,0.0,0.3333333333333333,0.1427071178529755
0.07293837451622509,0.5,0.22614617257964123,0.8666666666666667,0.9909524003558599,0.5833333333333334,0.5,0.0,0.3333333333333333,0.4129521586931155
0.4343554629353974,0.5,0.15282615524469328,0.4,0.5639367669729507,0.7083333333333334,0.5,0.5,0.3333333333333333,0.2708868144690782
0.7022923489133671,0.25,0.06282650032119642,0.4,0.07997677403581688,1.0,0.5,1.0,0.6666666666666666,0.03803967327887981
0.5004230694811905,0.25,0.047538094746752885,0.6,0.6422267723380125,0.0,0.5,1.0,1.0,0.4414235705950992
0.3539743971420065,0.25,0.1260553777505463,0.4,0.02685247438013161,0.5,1.0,0.0,0.3333333333333333,0.04445740956826137
0.8600774039892825,0.5,0.29633316506641344,0.3333333333333333,0.07123053467256146,0.5,1.0,0.0,0.3333333333333333,0.08407234539089849
0.5980946710330455,0.25,0.1814392155535298,0.7333333333333333,0.881006831964903,0.5833333333333334,0.5,0.0,0.3333333333333333,0.5236289381563595
0.5004230694811905,0.5,0.3004457114329473,0.26666666666666666,0.1342513361720623,0.0,0.5,1.0,1.0,0.18156359393232205
